MachineID,ActionPoint,Sensor1,Sensor2,Sensor3,Sensor4,ServicePeriod,ErrorID_error1,ErrorID_error2,ErrorID_error3,ErrorID_error4,ErrorID_error5,ComponentReplacement_Component2,ComponentReplacement_Component3,ComponentReplacement_Component4,ComponentReplacement_Component1,ComponentAttended_Component2,ComponentAttended_Component3,ComponentAttended_Component4,ComponentAttended_Component1,ServiceType_ComponentRepair,ServiceType_ScheduledService,MachineModel_model2,MachineModel_model3,MachineModel_model4,MachineModel_model1
MID11550,ComponentReplacement,170.7286007352953,445.7981936440679,101.36048008225303,40.31684172482556,88264,3.0,4.0,3.0,7.0,0.0,5.0,5.0,0.0,3.0,6.0,9.0,6.0,9.0,30.0,0.0,0.0,0.0,0.0,8024.0
MID11551,NoIssue,170.77893290918152,448.21570168413245,101.02309278942126,40.2630537961579,80160,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,12.0,8.0,4.0,26.0,0.0,8016.0,0.0,0.0,0.0
MID11552,NoIssue,170.17182033940668,447.20794819066595,100.69494070127281,40.25217159221348,88154,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,9.0,6.0,3.0,21.0,0.0,0.0,8014.0,0.0,0.0
MID11554,ComponentRepair,170.60087901496354,445.36875915211897,100.83046451496242,40.31554387281796,80200,2.0,5.0,5.0,1.0,0.0,5.0,0.0,0.0,2.0,8.0,9.0,5.0,4.0,26.0,0.0,0.0,0.0,8020.0,0.0
MID11555,NoIssue,170.48578828884956,445.6870367298568,100.59030041032676,40.336787373409756,80180,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,6.0,4.0,8.0,24.0,0.0,0.0,0.0,8018.0,0.0
MID11556,ComponentRepair,170.45965995511796,444.9325723849903,101.21940312180541,40.30599901757883,88231,1.0,9.0,5.0,2.0,0.0,9.0,3.0,0.0,1.0,11.0,4.0,5.0,6.0,26.0,0.0,8021.0,0.0,0.0,0.0
MID11558,ComponentRepair,170.84910543708708,445.6478873051509,101.0746435415888,40.32781666043132,88209,0.0,4.0,4.0,3.0,0.0,5.0,5.0,0.0,0.0,7.0,5.0,9.0,6.0,25.0,2.0,8019.0,0.0,0.0,0.0
MID11561,NoIssue,170.6793168162547,447.0937013213657,101.39942114684611,40.250959881575795,88242,4.0,3.0,2.0,5.0,0.0,3.0,5.0,0.0,3.0,5.0,10.0,7.0,7.0,26.0,3.0,0.0,0.0,0.0,8022.0
MID11562,ComponentRepair,170.8795742490342,446.98624938302385,100.7632993867632,40.20909910631941,88253,4.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,5.0,13.0,11.0,5.0,29.0,5.0,0.0,8023.0,0.0,0.0
MID11563,ComponentRepair,170.78784757329953,448.20335127885255,100.8616878590144,40.26584741609487,88165,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,8.0,4.0,21.0,0.0,0.0,8015.0,0.0,0.0
MID11565,ComponentRepair,171.02291423762662,446.4481510285506,100.61036849395376,40.353428194738854,80210,3.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,6.0,7.0,6.0,12.0,29.0,2.0,0.0,8021.0,0.0,0.0
MID11566,ComponentRepair,170.7932056012974,447.7546633233524,100.70289208208577,40.26136780314378,72144,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,10.0,6.0,6.0,25.0,0.0,0.0,0.0,8016.0,0.0
MID11567,ComponentReplacement,170.48715682951126,446.233673055832,100.85473454012974,40.32664419740769,80240,1.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,8.0,8.0,9.0,6.0,31.0,0.0,0.0,8024.0,0.0,0.0
MID11568,NoIssue,170.5865646376441,447.44756171884796,100.95840614569019,40.38664317450407,72153,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,7.0,4.0,13.0,2.0,23.0,3.0,0.0,0.0,0.0,8017.0
MID11569,NoIssue,170.63781921446403,447.3746912344152,100.5989621957607,40.321135790523776,80200,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,7.0,10.0,4.0,28.0,0.0,0.0,8020.0,0.0,0.0
MID11571,ComponentRepair,170.93408067855776,447.2293372583265,100.43222646126951,40.259978624173684,72153,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,7.0,6.0,23.0,0.0,0.0,8017.0,0.0,0.0
MID11572,NoIssue,170.97808022211152,445.38378637384676,100.89680299351149,40.360993018467596,72126,2.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,5.0,6.0,4.0,18.0,1.0,0.0,8014.0,0.0,0.0
MID11573,ComponentRepair,170.89774022186313,446.20372277203097,100.55586056961221,40.32429008974183,72207,3.0,5.0,4.0,0.0,1.0,8.0,0.0,0.0,3.0,9.0,4.0,7.0,6.0,26.0,0.0,0.0,8023.0,0.0,0.0
MID11574,ComponentReplacement,170.99024250093478,445.3576580725595,101.39190366163801,40.34939794289994,72189,3.0,3.0,3.0,4.0,0.0,4.0,6.0,0.0,3.0,7.0,7.0,8.0,7.0,29.0,0.0,8021.0,0.0,0.0,0.0
MID11576,ComponentReplacement,170.86110544616218,445.6242329386828,100.74413778165518,40.31252973080761,80240,3.0,10.0,5.0,1.0,0.0,7.0,0.0,0.0,4.0,9.0,6.0,11.0,5.0,29.0,2.0,0.0,8024.0,0.0,0.0
MID11577,ComponentRepair,170.56968796157662,446.5118855538909,100.99495186377257,40.226976504490985,72144,2.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,6.0,4.0,5.0,20.0,0.0,0.0,0.0,8016.0,0.0
MID11578,ComponentRepair,170.4487227142323,447.2396766620935,100.84257704003987,40.24657171760027,80170,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,10.0,3.0,27.0,0.0,0.0,8017.0,0.0,0.0
MID11580,NoIssue,170.8031287317619,446.5704684249909,100.45274339443841,40.172184773662636,80190,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,13.0,6.0,5.0,30.0,0.0,0.0,8019.0,0.0,0.0
MID11581,ComponentRepair,170.58676577733462,445.35426597681163,100.58794824086786,40.393801584590456,72189,1.0,6.0,4.0,1.0,0.0,7.0,0.0,0.0,1.0,6.0,9.0,7.0,5.0,24.0,3.0,0.0,8021.0,0.0,0.0
MID11582,ComponentRepair,170.18442529609706,445.84702124423524,100.76629740556015,40.139744198977766,80210,1.0,4.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,9.0,5.0,26.0,2.0,0.0,8021.0,0.0,0.0
MID11583,ComponentRepair,170.79651905712146,446.60685498877524,100.86263752806187,40.25633948740335,80180,2.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,9.0,3.0,24.0,0.0,0.0,0.0,8018.0,0.0
MID11584,ComponentRepair,170.51498906600264,444.545383013698,100.57050637982559,40.216699863013574,80300,4.0,6.0,5.0,0.0,0.0,10.0,0.0,0.0,2.0,8.0,10.0,11.0,5.0,34.0,0.0,0.0,0.0,8030.0,0.0
MID11585,ComponentRepair,170.14084327018864,445.5432357053843,101.25838680707876,40.299129705882436,80240,2.0,4.0,3.0,4.0,0.0,5.0,8.0,0.0,1.0,7.0,11.0,4.0,7.0,29.0,0.0,8024.0,0.0,0.0,0.0
MID11587,ComponentRepair,171.0681959387072,448.0545783605355,101.31056210788577,40.37339398903699,80270,4.0,2.0,2.0,3.0,0.0,4.0,6.0,0.0,5.0,10.0,10.0,5.0,8.0,31.0,2.0,8027.0,0.0,0.0,0.0
MID11588,ComponentRepair,170.65906100723012,446.8326420718025,100.79425759037713,40.27002739715768,80220,6.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,4.0,9.0,7.0,28.0,0.0,0.0,0.0,8022.0,0.0
MID11589,NoIssue,170.68146251247478,447.68166531936146,100.8405512487525,40.35594629491029,72144,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,3.0,6.0,7.0,20.0,3.0,0.0,8016.0,0.0,0.0
MID11591,ComponentRepair,170.8960506856141,445.1002184492649,100.76175510845206,40.16780471702814,80220,1.0,6.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,9.0,4.0,5.0,26.0,1.0,0.0,8022.0,0.0,0.0
MID11592,ComponentRepair,170.77205922923397,446.03867599152005,100.58812001122449,40.219558649289134,80180,3.0,3.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,10.0,4.0,5.0,26.0,0.0,0.0,8018.0,0.0,0.0
MID11595,ComponentRepair,170.97884508728137,447.6939414713221,101.15888888528656,40.271236034912775,72180,4.0,2.0,2.0,5.0,0.0,3.0,8.0,0.0,4.0,6.0,8.0,6.0,8.0,24.0,4.0,8020.0,0.0,0.0,0.0
MID11596,ComponentRepair,171.10635754175902,446.7923954749437,100.57160825604598,40.30905469583645,72198,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,8.0,7.0,5.0,9.0,28.0,1.0,0.0,0.0,8022.0,0.0
MID11598,ComponentRepair,170.62446196058912,446.35292570466214,100.7005757557991,40.22412974307811,80180,0.0,5.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,5.0,5.0,23.0,1.0,0.0,0.0,8018.0,0.0
MID11599,ComponentRepair,170.78467486904484,446.18256577700055,101.05347606510345,40.333812722623925,80180,2.0,6.0,5.0,3.0,0.0,5.0,4.0,0.0,1.0,6.0,6.0,5.0,7.0,23.0,1.0,0.0,0.0,0.0,8018.0
MID11600,NoIssue,170.72151555638746,447.5969245009975,100.60797958458069,40.25651888722565,72144,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,6.0,7.0,24.0,0.0,0.0,8016.0,0.0,0.0
MID11601,ComponentRepair,170.94892467273408,446.11346381997345,100.62429756140101,40.384310541079515,72189,3.0,5.0,4.0,1.0,0.0,5.0,0.0,0.0,4.0,9.0,3.0,5.0,7.0,24.0,0.0,0.0,0.0,8021.0,0.0
MID11602,NoIssue,170.52589054862804,446.7039778802997,101.27201378802938,40.17792499501249,80200,3.0,2.0,2.0,4.0,0.0,2.0,7.0,0.0,2.0,10.0,6.0,6.0,6.0,28.0,0.0,8020.0,0.0,0.0,0.0
MID11603,ComponentRepair,170.62669781904293,445.9765816799602,101.12260138833513,40.35566053713857,80240,2.0,2.0,2.0,3.0,1.0,3.0,5.0,0.0,2.0,7.0,4.0,9.0,9.0,24.0,5.0,8024.0,0.0,0.0,0.0
MID11604,ComponentReplacement,170.98204949507522,446.3181182146869,100.70809552674183,40.36208691185642,80210,6.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,8.0,7.0,7.0,7.0,29.0,0.0,0.0,8021.0,0.0,0.0
MID11606,NoIssue,170.63098503367468,446.95245372910995,100.75387360189605,40.26164680593669,80180,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,6.0,6.0,5.0,18.0,6.0,0.0,0.0,8018.0,0.0
MID11607,ComponentRepair,170.71707250498983,447.24494346307404,101.09689782185578,40.348977630988024,80160,2.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,7.0,4.0,6.0,8.0,23.0,2.0,8016.0,0.0,0.0,0.0
MID11608,NoIssue,170.85208503554034,447.03592817059297,101.22042212495334,40.304025601695926,72171,2.0,2.0,2.0,4.0,1.0,3.0,6.0,0.0,2.0,8.0,4.0,9.0,5.0,22.0,4.0,8019.0,0.0,0.0,0.0
MID11609,ComponentRepair,170.50391965353992,446.2686088110662,100.51155380109677,40.19458605433705,72216,4.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,7.0,7.0,8.0,29.0,0.0,0.0,8024.0,0.0,0.0
MID11610,ComponentRepair,171.06869786756448,447.0907443945644,100.93629624516745,40.23970051003877,80190,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,7.0,6.0,4.0,9.0,26.0,0.0,0.0,8019.0,0.0,0.0
MID11612,ComponentRepair,170.92920572461946,446.6231471065106,100.62642026315771,40.450017717635156,80180,3.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,6.0,4.0,10.0,8.0,26.0,2.0,0.0,0.0,8018.0,0.0
MID11613,NoIssue,170.48557206285926,446.1876259665759,100.77748828261423,40.39832065727106,72162,3.0,3.0,3.0,1.0,1.0,5.0,2.0,0.0,3.0,8.0,5.0,6.0,3.0,22.0,0.0,0.0,0.0,0.0,8018.0
MID11616,ComponentRepair,170.62894061603703,448.07626413517835,100.6468503653826,40.43934004489329,64152,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,6.0,9.0,6.0,26.0,0.0,0.0,8019.0,0.0,0.0
MID11618,ComponentRepair,171.01338693103844,446.84300518767924,100.70965172964168,40.35074576131702,72171,4.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,8.0,6.0,7.0,6.0,24.0,3.0,0.0,8019.0,0.0,0.0
MID11619,ComponentRepair,170.79276499127,446.4862097281125,101.25556897854837,40.253922027937385,64144,1.0,4.0,3.0,4.0,0.0,4.0,4.0,0.0,1.0,5.0,6.0,5.0,8.0,24.0,0.0,8018.0,0.0,0.0,0.0
MID11620,NoIssue,170.56929982554527,446.91138066043607,101.2444528137071,40.25645390031156,64200,1.0,3.0,4.0,5.0,0.0,5.0,5.0,0.0,2.0,9.0,9.0,7.0,5.0,26.0,4.0,8025.0,0.0,0.0,0.0
MID11621,ComponentRepair,170.72777785536164,446.77953019950166,100.66630834788045,40.32239080922678,64160,4.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,5.0,6.0,6.0,7.0,6.0,23.0,2.0,0.0,8020.0,0.0,0.0
MID11622,ComponentRepair,170.72588841790258,445.6898568632329,100.88357009475116,40.282195225034236,64168,2.0,5.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,9.0,5.0,6.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11623,ComponentRepair,171.3410910553885,447.2699683507989,101.31062458208615,40.24734814745491,72144,3.0,2.0,2.0,3.0,0.0,3.0,4.0,0.0,3.0,5.0,5.0,6.0,7.0,23.0,0.0,8016.0,0.0,0.0,0.0
MID11624,ComponentRepair,170.8568032934135,446.21297355289346,100.7379353605288,40.23139880239524,72144,3.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,2.0,6.0,3.0,5.0,6.0,20.0,0.0,0.0,0.0,8016.0,0.0
MID11625,ComponentRepair,171.06413555306145,446.26133143783613,100.54270509539842,40.222759900237065,72171,4.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,6.0,7.0,6.0,9.0,24.0,4.0,0.0,8019.0,0.0,0.0
MID11626,NoIssue,170.60272232198562,446.5377155505673,100.6560596258883,40.117519435091594,72171,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,7.0,11.0,3.0,23.0,3.0,0.0,8019.0,0.0,0.0
MID11627,NoIssue,170.79345887267732,445.8709746227699,100.77592690110998,40.26428868063347,72171,1.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,5.0,4.0,7.0,22.0,2.0,0.0,0.0,8019.0,0.0
MID11629,ComponentRepair,170.82550067348473,445.30403236467873,100.39639823272596,40.20808037415798,72162,6.0,5.0,4.0,1.0,0.0,6.0,0.0,0.0,3.0,6.0,7.0,7.0,6.0,24.0,2.0,0.0,8018.0,0.0,0.0
MID11630,ComponentReplacement,170.81206740648472,446.17243855361494,100.68861901371572,40.334325152119554,72180,4.0,4.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,8.0,5.0,6.0,26.0,0.0,0.0,0.0,8020.0,0.0
MID11631,ComponentRepair,170.90746585639508,447.184908888057,100.59587910994806,40.275286604338035,72198,3.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,12.0,7.0,4.0,6.0,29.0,0.0,0.0,8022.0,0.0,0.0
MID11632,ComponentReplacement,171.20167915212,446.84872725685784,100.47645483167047,40.31247625062354,72180,5.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,6.0,9.0,6.0,6.0,5.0,26.0,0.0,0.0,8020.0,0.0,0.0
MID11633,ComponentRepair,170.5592247012595,447.2263844455547,100.85758864163653,40.3031190058623,72153,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,27.0,2.0,0.0,0.0,8017.0,0.0
MID11634,ComponentRepair,170.65458267264972,445.998378446772,100.60288474943931,40.31016743455491,64176,1.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,2.0,7.0,9.0,8.0,6.0,27.0,3.0,0.0,8022.0,0.0,0.0
MID11635,ComponentRepair,170.83589620805776,447.2155753523751,100.82781611325959,40.29027176749419,72153,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,7.0,8.0,6.0,6.0,26.0,1.0,0.0,8017.0,0.0,0.0
MID11636,NoIssue,170.43774152002945,447.5269594658662,101.03867667415405,40.114325922875516,72117,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,6.0,8.0,3.0,20.0,1.0,0.0,0.0,0.0,8013.0
MID11637,NoIssue,170.8977428500123,447.348893062141,100.81128334664344,40.18955774644376,72126,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,4.0,23.0,1.0,0.0,8014.0,0.0,0.0
MID11638,ComponentRepair,170.86643738772486,446.95172924151535,100.78983006611782,40.410204376247464,64128,1.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,8.0,6.0,2.0,23.0,0.0,0.0,8016.0,0.0,0.0
MID11639,NoIssue,170.21243718492727,446.8071757798845,100.65291301472429,40.28759412403306,72126,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,4.0,6.0,20.0,0.0,0.0,8014.0,0.0,0.0
MID11640,ComponentRepair,170.7911590149629,447.6217322319199,100.71550650748155,40.2943920685785,72180,2.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,3.0,5.0,8.0,6.0,10.0,27.0,2.0,0.0,8020.0,0.0,0.0
MID11641,ComponentRepair,170.62310009973797,445.829646976687,100.92879417404346,40.239552772721545,64168,3.0,4.0,4.0,1.0,0.0,6.0,0.0,0.0,4.0,5.0,5.0,6.0,7.0,23.0,0.0,0.0,8021.0,0.0,0.0
MID11643,ComponentRepair,170.63443728644427,446.97929277964994,100.90219956727776,40.34487760069841,64152,2.0,4.0,4.0,1.0,0.0,5.0,0.0,0.0,3.0,8.0,6.0,3.0,8.0,23.0,2.0,0.0,8019.0,0.0,0.0
MID11644,NoIssue,170.8791196956465,448.236945802669,100.61075825495858,40.294992927528995,64136,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,9.0,8.0,27.0,0.0,0.0,0.0,8017.0,0.0
MID11645,ComponentRepair,170.89094499127845,446.9222297657635,100.8143358684277,40.23669966857724,72234,3.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,5.0,8.0,8.0,7.0,8.0,28.0,3.0,0.0,8026.0,0.0,0.0
MID11646,NoIssue,170.42905034302112,446.68683819383807,100.71059341025308,40.2496557253335,72153,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,5.0,6.0,24.0,0.0,0.0,0.0,8017.0,0.0
MID11647,NoIssue,170.62864217288234,444.9171003243121,100.69084011475607,40.344087849569554,64136,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,4.0,6.0,7.0,24.0,0.0,0.0,8017.0,0.0,0.0
MID11648,NoIssue,170.67946963572862,446.3991829965066,100.45097402445097,40.238535309381085,64128,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,7.0,4.0,3.0,19.0,3.0,0.0,0.0,8016.0,0.0
MID11649,NoIssue,170.67656825951346,447.68418434185867,100.80007062008683,40.2270355458516,72135,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,6.0,23.0,0.0,0.0,0.0,8015.0,0.0
MID11650,ComponentRepair,170.72522084268277,446.18489185988807,100.2516630541014,40.370942843430576,72198,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,8.0,7.0,8.0,29.0,2.0,0.0,8022.0,0.0,0.0
MID11652,ComponentRepair,171.0784042664672,447.6573926646709,100.64646407060864,40.244961203842415,72144,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,5.0,2.0,6.0,23.0,0.0,0.0,8016.0,0.0,0.0
MID11653,NoIssue,170.88744025698531,447.205540419163,100.98589144835361,40.281858652694666,64128,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,10.0,2.0,6.0,22.0,1.0,0.0,0.0,8016.0,0.0
MID11654,ComponentRepair,170.55775047381564,445.8587671695762,100.64863855985054,40.34216002743132,72180,1.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,8.0,7.0,6.0,6.0,27.0,0.0,0.0,0.0,8020.0,0.0
MID11656,NoIssue,170.4432916666665,447.1805802270456,100.62999640843283,40.311859958832265,72144,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,6.0,3.0,22.0,0.0,0.0,0.0,8016.0,0.0
MID11659,ComponentRepair,170.58836875779554,445.9469779995011,100.69622514966343,40.25720396358189,72162,3.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,6.0,5.0,9.0,24.0,0.0,0.0,8018.0,0.0,0.0
MID11660,NoIssue,170.69244948877864,446.23788497506297,101.46424403491262,40.32008324563584,64160,2.0,3.0,2.0,7.0,0.0,4.0,6.0,0.0,3.0,6.0,5.0,6.0,7.0,22.0,2.0,8020.0,0.0,0.0,0.0
MID11664,ComponentRepair,170.93006403541568,446.6821548322721,100.86911260132204,40.362766290060925,64152,2.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,11.0,6.0,4.0,4.0,24.0,1.0,0.0,0.0,8019.0,0.0
MID11665,NoIssue,170.82420864521015,446.865459992515,100.24430574476052,40.23246246007982,72144,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,8.0,5.0,24.0,0.0,0.0,8016.0,0.0,0.0
MID11666,ComponentRepair,170.84520114727437,446.2530148522238,100.58724055119052,40.32017777403671,64152,2.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,5.0,8.0,8.0,6.0,27.0,0.0,0.0,0.0,8019.0,0.0
MID11668,ComponentRepair,170.57176593063835,446.7437440618748,100.7742483096298,40.21366750623755,72144,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,4.0,8.0,3.0,20.0,0.0,0.0,0.0,8016.0,0.0
MID11669,ComponentRepair,170.89403672985762,444.39256779745597,100.73988842604156,40.23271890371662,72162,2.0,5.0,5.0,1.0,0.0,4.0,0.0,0.0,2.0,8.0,7.0,4.0,5.0,24.0,0.0,0.0,0.0,8018.0,0.0
MID11670,ComponentRepair,171.01417273520258,445.1451670529596,100.89509102056066,40.261104702803735,72225,3.0,7.0,5.0,0.0,0.0,9.0,0.0,0.0,4.0,10.0,4.0,5.0,10.0,29.0,0.0,0.0,8025.0,0.0,0.0
MID11671,ComponentRepair,170.89115038015706,445.71358604013443,100.93415850803942,40.22894910631947,64184,2.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,7.0,11.0,10.0,1.0,29.0,0.0,0.0,8023.0,0.0,0.0
MID11674,ComponentRepair,171.35762495330502,445.1597240069723,100.87562645747742,40.29309165981823,56217,4.0,6.0,5.0,2.0,0.0,9.0,3.0,0.0,6.0,14.0,5.0,6.0,10.0,34.0,1.0,8031.0,0.0,0.0,0.0
MID11680,ComponentRepair,171.2531764654532,446.46766240957834,100.61917713270103,40.31970816662513,64144,4.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,6.0,5.0,7.0,24.0,0.0,0.0,0.0,8018.0,0.0
MID11681,NoIssue,170.69060375405448,446.50412483162825,100.62208945996527,40.27334267897242,56126,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,9.0,9.0,4.0,24.0,3.0,0.0,8018.0,0.0,0.0
MID11682,ComponentRepair,171.09754638982395,448.0182892754702,100.81507808704309,40.361753857089475,56133,4.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,4.0,8.0,5.0,25.0,0.0,0.0,0.0,8019.0,0.0
MID11683,NoIssue,170.6642152550833,445.7995801796184,100.73182400024956,40.14981612448544,56119,2.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,7.0,4.0,4.0,19.0,0.0,0.0,8017.0,0.0,0.0
MID11684,ComponentRepair,170.84348794264395,447.29889236907974,100.755902319202,40.31187374314249,56140,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,7.0,6.0,8.0,28.0,0.0,0.0,0.0,8020.0,0.0
MID11685,ComponentReplacement,170.91803920468695,447.80025305410095,101.00445699202214,40.212385926202906,56154,3.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,4.0,8.0,7.0,5.0,10.0,30.0,0.0,0.0,0.0,0.0,8022.0
MID11686,ComponentRepair,171.23644943302213,445.0917929844227,100.80677413956377,40.33900175700927,64200,5.0,5.0,4.0,1.0,0.0,7.0,0.0,0.0,5.0,9.0,4.0,7.0,10.0,30.0,0.0,0.0,8025.0,0.0,0.0
MID11687,ComponentRepair,171.07361120947766,445.9109186034918,100.77833086034913,40.34202651371591,64160,1.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,9.0,4.0,5.0,22.0,3.0,0.0,0.0,8020.0,0.0
MID11688,ComponentRepair,171.02622606960236,447.6272046151938,100.60876694898349,40.28849672071837,64136,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,8.0,7.0,25.0,4.0,0.0,0.0,8017.0,0.0
MID11689,NoIssue,171.02104831670871,447.92593805486337,100.57823028803034,40.31297149875317,56140,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,8.0,8.0,8.0,29.0,0.0,0.0,8020.0,0.0,0.0
MID11690,NoIssue,170.89880529925162,446.41658998753013,100.74573650498797,40.39074866084795,64160,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,12.0,8.0,25.0,5.0,0.0,0.0,8020.0,0.0
MID11691,ComponentRepair,170.8960221931464,447.38210386292644,101.24989280373808,40.26049530467296,56175,2.0,2.0,2.0,3.0,0.0,2.0,6.0,0.0,4.0,5.0,11.0,6.0,10.0,32.0,0.0,8025.0,0.0,0.0,0.0
MID11692,ComponentRepair,170.37440013713965,445.193097269668,100.39588754020694,40.18906512404945,56147,2.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,9.0,5.0,8.0,6.0,28.0,0.0,0.0,8021.0,0.0,0.0
MID11693,ComponentRepair,170.41015489340484,447.402240743048,101.07634008976409,40.314764859743185,64168,1.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0,2.0,5.0,12.0,5.0,6.0,27.0,1.0,8021.0,0.0,0.0,0.0
MID11694,ComponentRepair,170.65543200124762,446.5875391271823,100.68566606982586,40.32792897256858,56140,1.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,2.0,11.0,4.0,4.0,8.0,25.0,2.0,0.0,0.0,8020.0,0.0
